date,Comm,Consumer,Energy,Financials,Healthcare,Industrials,Materials,RealEstate,Tech,Utilities,ALL
2020-01-17,0.0634,0.08010533333333332,0.14865861111111112,0.106814,0.27652777777777776,0.2728666666666667,0.31393333333333334,0.18714999999999998,0.12276646686646689,0.1521208888888889,0.16233379204840742
2020-01-21,-0.027549999999999998,0.14977977272727275,0.1752476785714286,0.1585988888888889,0.14681404761904762,0.13342228571428572,0.012607499999999997,0.08384444444444444,0.05659733333333335,0.17614000000000002,0.11110034864518198
2020-01-22,0.18275,0.15027990476190475,0.26714166666666667,0.02551666666666667,0.07923958333333334,-0.023519047619047617,-0.09866666666666667,0.05229166666666666,0.21643500000000002,0.15871770833333335,0.11257370039682539
2020-01-23,0.2734311428571429,0.12421766666666667,-0.04704266666666668,0.005166666666666669,0.020309999999999998,0.05690119047619048,0.09407,0.314,0.04433148148148148,0.0064333333333333334,0.08190781631009891
2020-01-24,0.11855143939393939,0.08338269230769231,0.19634166666666666,-0.08893333333333332,0.2246453333333333,0.11282888888888888,0.14948,0.0903,0.08443913978494624,0.19262917647058825,0.12705306167646396
2020-01-27,-0.03477954545454546,0.02092944444444445,0.06035916666666665,0.13860000000000003,0.28308277777777774,0.06335666666666666,0.004537499999999996,0.08510000000000001,-0.133538,0.0005952380952381001,0.047057280193966246
2020-01-28,0.08971000000000001,0.06071767857142858,0.24658333333333335,0.17417857142857143,0.18641166666666664,-0.012273958333333335,0.184485,0.12631666666666666,0.03091346153846153,0.019550000000000005,0.10712264135437213
2020-01-29,0.38805125,0.0205347619047619,0.013120833333333335,0.19043125000000002,0.161866,0.0017516666666666679,0.13145238095238096,0.16463333333333333,0.15447599206349205,0.20558125000000002,0.14034774801587302
2020-01-30,-0.018904166666666666,0.02282271428571429,0.1346214285714286,0.03456111111111111,0.20380757575757577,0.16815416666666666,-0.10285916666666667,0.10838,-0.04792395833333332,0.20349166666666665,0.06793598782467533
2020-01-31,-0.20988863636363636,0.05382222222222221,0.07246873015873015,0.07608928571428572,0.2629841666666667,0.07158500000000001,0.00774791666666667,0.24126666666666666,0.21226805555555558,0.14127499999999998,0.08832343152782178
2020-02-03,0.10909500000000001,0.1817774025974026,0.0316901282051282,0.09365,0.12786271121351767,0.10079400000000001,0.21633750000000002,0.085,0.07175,0.27429375,0.13043979071619627
2020-02-04,0.1406375,0.1797599393939394,0.08799222222222222,0.4091625,0.2272482142857143,0.21309166666666665,0.09639999999999999,0.06497916666666667,0.060248333333333334,0.1489375,0.1586924128459924
2020-02-05,-0.008172916666666662,0.040557638888888886,0.5314761904761904,-0.24533333333333332,0.17115385714285714,0.08364833333333332,0.003212499999999993,0.0,0.131025,0.029253333333333333,0.10062818274318273
2020-02-06,0.09743404761904763,0.1719277777777778,0.23407083333333334,0.2861586666666667,0.29242084615384617,-0.012866666666666667,0.06415138888888888,0.308725,0.30822000000000005,0.18895,0.20873177306820162
2020-02-07,0.12862,0.2069,0.22275299999999998,0.040924999999999996,0.29214484848484845,0.007110000000000005,-0.00708333333333334,0.0,0.1875942857142857,0.19033125,0.15490839651339652
2020-02-10,0.123025,-0.006942857142857142,0.05099333333333335,0.2404611111111111,0.042449999999999995,0.12299791666666667,0.2574133333333333,0.12641666666666668,0.20857083333333332,0.16160625,0.12971022978959026
2020-02-11,0.0004547058823529543,0.02978316666666666,0.15039314285714284,0.3256089285714286,-0.0074999999999999884,-0.008904166666666657,0.130928,0.12408015873015872,0.16730675324675326,0.2008625,0.11333114409621942
2020-02-12,0.16826277777777776,0.05834264705882353,0.04557083333333334,0.17259166666666664,0.24082604166666663,0.07436000000000001,0.074,0.31738333333333335,0.0768125,0.3705986111111111,0.14539912464985993
2020-02-13,0.1298645238095238,-0.00902342156862746,0.121615625,0.08528,0.2489866666666667,0.05424,0.045804761904761904,0.138515,-0.021134090909090908,0.24100916666666666,0.10464036212005463
2020-02-14,0.6249,-0.05277816666666666,0.113125,0.17051111111111109,0.3236875,0.18435,-0.027325,0.224025,0.0961891129032258,0.224410625,0.1523801743679163
2020-02-18,0.04021809523809524,0.19546376984126984,0.12951166666666664,-0.022542857142857146,0.14169914215686275,0.006366666666666666,0.10561777777777778,0.20887916666666667,-0.030928095238095244,0.32285243055555557,0.106656105405125
2020-02-19,0.26660833333333334,0.20263971428571428,0.24769583333333334,0.04995,0.24066722222222223,0.22269166666666668,0.024666666666666667,0.11563666666666665,0.06887476190476191,0.17388181818181817,0.15873259866522366
2020-02-20,0.07307083333333332,0.07749014285714287,0.3032416666666667,0.2596576388888889,0.14858999999999997,0.07989166666666667,0.10687272727272727,0.11431708333333333,0.004315000000000001,0.14464041025641025,0.12417997443439752
2020-02-21,-0.07917222222222223,0.08548472222222223,0.05930333333333333,0.2271665,0.07995625,0.11362999999999998,0.1653,0.024737500000000003,-0.2589611428571429,0.43446999999999997,0.06484326686507937
2020-02-24,0.04713888888888889,0.03274214285714285,-0.14663821428571427,0.00604833333333334,0.09799899159663865,0.07230566666666666,0.111995,0.08034166666666666,0.014219545454545452,0.056410666666666665,0.03559564432843844
2020-02-25,0.29342222222222225,0.15571935897435898,-0.03941833333333333,0.2833533333333333,0.22861222222222227,-0.0011000000000000038,0.047772222222222216,0.038900000000000004,0.08746666666666668,0.26434166666666664,0.13513526137944742
2020-02-26,0.14806249999999999,0.09062785714285714,0.18210314285714285,0.16362933333333335,0.041538725490196084,0.112,0.14393333333333336,0.05097166666666666,0.24596583333333336,0.3349916666666667,0.14057657446311858
2020-02-27,0.11693333333333333,0.06434111111111111,0.084407,0.08637000000000002,0.07816479999999999,0.17865416666666667,0.07506428571428572,0.10832458333333334,-0.14527866666666667,0.35459416666666665,0.09845429416839199
2020-02-28,-0.14526357142857144,-0.15001023809523809,0.09282083333333332,-0.022928125000000008,0.072204,0.13635,-0.015963888888888906,-0.005567222222222218,0.19522666666666666,-0.09337083333333333,-0.0014206626061277238
2020-03-02,0.15059583333333332,0.07968803418803419,0.05180625,0.17709583333333334,0.16905589285714287,0.112025,0.12095166666666665,0.11269999999999998,0.06786600000000001,0.36383333333333334,0.14343559777028528
2020-03-03,0.06566,0.18419,0.015992888888888893,-0.06346333333333333,0.37418615384615384,0.18,0.42941999999999997,0.18769999999999998,0.007974666666666675,0.0071874999999999994,0.12432077756931416
2020-03-04,0.12637083333333332,0.1579111111111111,0.31290999999999997,0.153647,0.42545099999999997,0.14631361904761903,0.33548333333333336,0.4477083333333334,0.44597452380952385,0.5907116666666666,0.30520321067821066
2020-03-05,0.181035,0.05841049350649351,0.07390000000000001,0.08252,0.14886410256410254,0.08916333333333333,0.1691666666666667,0.3723666666666667,0.16232433333333335,0.1101,0.1350711366927646
2020-03-06,0.1845625,-0.0312900412087912,-0.007615238095238092,-0.006523124999999998,0.11019090909090908,0.09639166666666665,-0.018600000000000005,0.16365000000000002,0.06810907692307692,0.1729125,0.05894678170928171
2020-03-09,0.010231249999999997,0.0035328205128205142,-0.16221723395026028,0.19733533333333333,0.01510189473684211,-0.13166899999999998,0.05384916666666666,0.12172083333333335,-0.14923933333333333,-0.24107916666666665,-0.029497592612383793
2020-03-10,-0.06339199999999999,-0.03951126262626262,0.006758260869565216,0.10005111111111109,0.23822291666666665,-0.09160733333333333,0.04149166666666666,0.09866666666666667,0.213845,0.27871250000000003,0.06887710603251933
2020-03-11,0.027750000000000004,-0.0581575,0.04042422619047619,0.18409,0.15079083333333335,0.17584166666666667,0.11752777777777779,0.30446,0.05893999999999999,0.04209166666666667,0.10900481737012986
2020-03-12,0.06934,-0.024436066666666673,0.04761131578947368,-0.052286476190476196,-0.13145066666666666,-0.20904666666666666,-0.10452666666666667,0.024137499999999992,-0.04799285714285716,0.008949940476190466,-0.04684584831396674
2020-03-13,0.06815833333333333,0.0728212962962963,0.2131807282913165,-0.129085,-0.07116249999999999,0.11671333333333334,0.10122222222222221,0.08895,0.029370654761904758,0.19805,0.06685010091434948
2020-03-16,-0.037348749999999986,-0.16856422101449275,0.04421292156862745,0.017912023809523815,-0.00020333333333333314,0.08779142857142858,-0.032976666666666675,0.06238229166666666,-0.05971515151515152,0.2615883333333333,0.013821166824437283
2020-03-17,0.09938666666666665,0.05447714285714287,0.00464,-0.04654500000000001,0.2773,0.014408333333333329,0.19824166666666665,0.1837,0.176358,0.26545833333333335,0.11453069160997732
2020-03-18,-0.03310499999999999,-0.028883290043290023,-0.03390507936507937,0.04872666666666667,0.11328749999999999,0.04729976190476191,-0.018450000000000008,-0.24695,-0.04414761904761906,0.3736625,0.026787675623834162
2020-03-19,0.06154833333333334,0.010025500000000001,-0.050955,-0.28536666666666666,0.1559375,0.020477777777777775,0.09151833333333333,0.21692222222222224,-0.1111,0.18469999999999998,0.010561337719298241
2020-03-20,0.023291666666666665,0.0840313603896104,-0.067612,-0.04303333333333334,-0.07761826923076923,0.14426952380952382,0.10615000000000001,0.082725,0.22233999999999998,0.15796458333333332,0.059233099078005336
2020-03-23,0.1506873896103896,0.012039540655423,-0.13313777777777777,0.052754999999999996,0.12661174242424242,0.006774999999999998,0.20599357142857144,0.07292499999999999,0.28631166666666663,0.12224767857142857,0.08923956674253296
2020-03-24,0.2297495238095238,0.21268163003663004,0.14255844444444446,0.37281,0.27681619047619044,0.24218666666666663,0.37160000000000004,0.11595,0.4806120833333334,0.38545,0.27657752469752467
2020-03-25,0.203052,0.17594280952380953,0.3076861111111111,0.03317291666666668,0.19266666666666668,0.10774791666666667,0.24265,0.37956666666666666,0.11731250000000001,0.4290875,0.21073046457607433
2020-03-26,0.15887166666666666,0.12323180952380952,0.178481,0.196935,0.32167909090909086,0.2492952380952381,0.18502666666666667,0.48359166666666664,0.2785304444444444,0.25455666666666665,0.23877798779722692
2020-03-27,0.21216222222222225,0.11294948717948716,0.34098280952380955,0.195821,0.29625999999999997,0.07952696969696968,0.32342499999999996,0.6287333333333334,0.3011333333333333,0.4805322222222222,0.27312772646157263
2020-03-30,0.31267875,0.07125054385964912,0.13799333333333333,-0.25995466666666667,0.1856181904761905,0.039523619047619044,0.261965,0.33160625,0.20471333333333336,0.21129464285714283,0.135643007518797
2020-03-31,0.22303333333333333,-0.023837333333333356,0.05229416666666666,0.030061111111111108,0.018207738095238107,0.03214416666666666,0.28280500000000003,-0.15226041666666665,0.04370199999999999,-0.17609375,0.033819479512735326
2020-04-01,0.10209583333333333,0.14668877777777778,-0.07836761904761903,0.046521999999999994,0.05775833333333334,0.115615,0.05939333333333333,-0.04467777777777774,0.40508000000000005,-0.05755833333333332,0.07993729076479077
2020-04-02,0.03641000000000001,0.020711071428571433,-0.05073417948717949,0.055976333333333336,0.13995214285714286,-0.058291111111111106,0.09215694444444444,0.023762500000000006,0.17213125,0.07491666666666667,0.05051188906331764
2020-04-03,0.2131947619047619,0.05764583333333333,-0.027455714285714285,0.09386214285714285,0.24129722222222225,-0.1994913492063492,0.08589999999999999,0.27075,-0.17029583333333337,0.27299999999999996,0.06412602182539681
2020-04-06,0.3880041666666667,0.18476219913419914,0.10267563492063492,0.1846400505050505,0.31817965517241376,0.12153733333333334,0.09356,0.14626666666666666,0.32584287878787876,0.4456645833333333,0.2315826611954747
2020-04-07,0.21136174242424244,0.23112860606060606,0.35960714285714285,0.14877866666666667,0.06678456140350877,0.31327150000000004,0.502225,0.15660833333333335,0.19408399999999998,0.23362208333333334,0.23877263089789694
2020-04-08,0.046854999999999994,-0.06770816447368423,0.2986212380952381,0.10571441558441559,0.18777777777777777,0.16424309523809524,0.22547666666666666,0.5745750000000001,0.23114857142857143,0.13875,0.19390575527653914
2020-04-09,-0.0038733333333333285,0.2189310714285714,0.1397982857142857,0.18829,-0.002047916666666663,0.06115416666666666,0.15362444444444445,0.34761964285714286,0.22781333333333334,0.5139416666666666,0.17801581729145557
2020-04-13,0.08121666666666666,-0.009058375291375292,0.10308756043956044,0.07730487878787878,-0.005679999999999985,-0.026006161616161615,0.17668166666666668,-0.09351875,0.20887450980392158,0.014225297619047624,0.052713885680247576
2020-04-14,0.2762195238095238,0.23731150000000004,-0.05440729166666666,0.07821516171328671,0.2798184523809524,0.2206103888888889,0.011322222222222225,0.5639111111111111,0.4872150476190476,0.20066,0.2334977577436114
2020-04-15,0.1547541666666667,0.09169869696969697,0.07668128205128205,0.10653653846153847,0.07076357142857144,0.03727000000000001,-0.04799325396825397,-0.1730625,0.133344,0.004682500000000004,0.052955274429274425
2020-04-16,0.30405041666666666,0.14402747584541062,-0.019025350649350646,0.05242549999999999,0.32016983709273183,0.1946432121212121,0.12576,-0.0683,0.3177965555555556,0.260425,0.17400591683293304
2020-04-17,0.22689916666666665,0.22058400000000003,-0.09367792592592591,0.07358731818181818,0.30238548372513563,0.015269696969696961,0.4074,0.44408333333333333,0.07839807142857143,0.3832455357142857,0.19514665048405186
2020-04-20,0.08840624999999999,0.0662055873015873,-0.2018795458937198,0.19868690476190476,-0.04225174468085106,0.05056166666666667,0.20770476190476192,0.02965,0.23862375,0.022935666666666667,0.06728149058626991
2020-04-21,0.13999333333333336,0.006847693693693697,-0.2665992380952381,-0.10275666666666664,-0.019119809523809515,-0.05262366666666666,-0.09305555555555554,0.054368750000000014,-0.31878,-0.06924999999999999,-0.0738964560913497
2020-04-22,0.18943261904761907,0.11943599999999999,-0.17776666666666668,0.09903500000000001,0.26422910256410254,0.080725,0.15436875,0.21082499999999998,0.3165680952380952,0.025702573529411753,0.12847019149967678
2020-04-23,0.13547777777777778,0.08177963636363636,0.16564085353535357,0.20305,0.15715125000000002,0.307532,0.15363714285714286,0.2083,0.2916876190476191,0.1761375,0.1885598613071711
2020-04-24,0.0480560606060606,0.02844066666666667,-0.08797991071428572,-0.19986041666666665,0.017138035714285724,0.06259191176470588,-0.06943333333333333,0.05164375,0.05832258064516128,-0.004883333333333332,-0.007207656955631339
2020-04-27,0.08147666666666667,0.103755,-0.043915833333333334,0.1026875,0.004729619047619061,0.11551534343434344,0.2466066666666667,0.07649666666666669,0.1866144761904762,0.2819451388888889,0.11219614453573637
2020-04-28,0.18440939393939393,0.10414618881118881,0.01915347222222222,0.19664500000000001,0.17091503076923079,0.09966987719298245,0.11716599999999999,-0.0433875,0.29925555555555555,0.2794166666666667,0.13679021946364228
2020-04-29,0.10303333333333335,0.11798250183150186,0.12294293650793649,0.11755166666666668,0.07217008620689655,0.0580915873015873,0.3108218181818182,0.0793969696969697,0.1871104285714286,0.11171666666666667,0.1323414299754582
2020-04-30,0.034552083333333344,-0.01268608333333333,0.010885688311688319,0.0810207619047619,0.18398835897435897,-0.04903461538461538,0.13998392857142858,0.10054583333333333,0.09648,0.14048,0.07139365663591728
2020-05-01,-0.028569583333333332,0.2095568333333333,-0.17088606349206348,-0.049598333333333335,0.08253734061569017,-0.07810254761904763,0.12344166666666667,0.16603333333333334,-0.16527266666666665,0.127446875,0.00920697683764156
2020-05-04,0.12881185185185184,0.1291511648351648,-0.04067474358974359,0.11690399999999998,0.20051102564102563,0.06606761904761904,-0.027896666666666663,0.15605625,0.31073088235294116,0.20042,0.12312185029057995
2020-05-05,0.12493571428571429,0.22572509523809522,0.14244560606060605,-0.01079133333333333,0.20629254901960783,0.3015688888888889,0.22255950980392158,0.12011666666666666,0.24510937500000002,0.11699659090909093,0.16891328631123068
2020-05-06,-0.054543333333333346,0.09271808823529412,0.18564160714285713,0.04762500000000001,0.16397444444444442,0.061919999999999996,0.025270714285714296,-0.03181666666666667,0.16321416666666666,0.17511749999999998,0.0840020363701036
2020-05-07,0.152315,0.0918361111111111,0.25697904761904755,-0.09130733333333334,0.13613055555555556,0.009339999999999996,0.1927066666666667,0.32705666666666666,0.285192,0.08266666666666668,0.1442583522297808
2020-05-08,0.26052000000000003,0.07232133766233766,0.20183,0.055453666666666665,-0.019679583333333334,0.051046875000000005,0.1476361111111111,0.18711666666666668,0.5695564285714286,0.10579378787878788,0.1513479284361472
2020-05-11,0.12894285714285716,0.05909845833333334,-0.05607011111111111,0.161149,0.09190584541062803,0.2866916666666667,0.05862750000000001,0.013816666666666663,0.12826677777777779,0.23801458333333333,0.11365088705291507
2020-05-12,0.088013,0.0989055,0.104818,-0.18342685714285717,-0.0068209523809523625,0.030972727272727277,0.09328777777777779,-0.3745875,-0.04530033333333333,0.18601125000000002,-0.0036874420737992193
2020-05-13,0.02526666666666666,0.08241209523809524,-0.05363740259740259,0.13478635064935066,0.10848118259518261,-0.013686666666666666,0.14607266666666666,0.27305,0.19830277777777777,0.37966666666666665,0.11641709637584637
2020-05-14,0.1712533333333333,0.13660526470588236,-0.05423,0.09045,0.13552499999999998,0.06941319444444445,0.13599,0.15836666666666668,0.14565333333333333,0.18259,0.11813613812191542
2020-05-15,0.1645166666666667,0.06669251851851851,0.12231166666666667,0.20552214285714285,-0.007057727272727276,-0.04226666666666667,0.2340902777777778,-0.06106249999999999,0.036343278195488736,0.12520190476190476,0.08434229228637673
2020-05-18,0.14646866666666666,0.20182033333333335,0.15923085714285715,0.07014379365079365,0.13567733333333334,0.3914735454545455,0.1012875,0.5519083333333333,0.08091428571428574,0.33333333333333337,0.21010129240735625
2020-05-19,0.1761998333333333,-0.056007230769230774,0.15552,0.11304185714285712,0.26124566666666665,-0.12721249999999998,0.03428888888888889,0.056866666666666656,0.129025,0.2732,0.09354864868037945
2020-05-20,0.09396066666666666,-0.09905153361344539,-0.016947142857142855,0.38924666666666663,0.0244421855921856,0.16898333333333335,0.21408888888888888,0.11308,0.2741516666666667,0.03999999999999999,0.1248506708196099
2020-05-21,0.10847199999999999,0.038363636363636364,-0.04973999999999999,0.08162500000000002,0.109392,0.013049999999999999,0.15098333333333333,0.0,0.06598722222222222,0.3074575,0.08460991021324354
2020-05-22,0.015080000000000005,0.006037777777777771,-0.04422533333333334,-0.03028333333333333,0.155865,0.11331666666666666,0.0683,0.3165625,-0.140274,0.10415,0.04103450854700855
2020-05-26,0.13780466666666666,0.1921364523809524,0.16039314285714285,0.15300595238095238,0.046774,0.3285866666666667,0.20554166666666665,0.1148,0.14600045238095238,0.32959999999999995,0.17666662878787878
2020-05-27,0.21253000000000002,0.14949045454545457,-0.07871500000000001,0.2894002142857143,0.008749444444444456,0.33629285714285717,0.0,0.0,0.15682333333333334,0.2149875,0.15756930185786436
2020-05-28,0.09114436363636363,0.06756616666666666,0.14303,0.0028794999999999906,-0.07132166666666667,0.1404631904761905,0.15875,0.20835,0.1554152380952381,0.12490000000000001,0.09816774385189278
2020-05-29,0.13724583333333334,0.08072742857142859,0.23658,0.03128,0.1979048611111111,0.18829166666666666,0.009000000000000003,0.020066666666666667,0.03920875,0.21371666666666667,0.12316520634920636
2020-06-01,0.15972342857142857,0.11300420414673047,-0.11812026515151515,0.163534,0.15230694444444445,0.12136166666666666,0.09106666666666667,0.15402500000000002,0.14087666666666665,0.06806666666666666,0.10888211850217831
2020-06-02,0.28929444444444447,-0.09989666666666666,0.16811428571428572,0.1428851111111111,0.028099696969696976,0.38586166666666666,0.2846125,0.14946666666666666,0.24737066666666668,0.21880833333333335,0.17393375833161548
2020-06-03,-0.07269666666666666,0.19476857142857143,0.50300625,0.21506485714285714,0.25402650793650794,0.3497857971014493,0.15905,0.0872,0.42201,0.0,0.2105607398710633
2020-06-04,0.160185,0.20981249999999999,0.10382933333333333,0.2641833333333333,0.11087984126984127,0.08838988095238096,-0.032,0.148,0.12317499999999999,-0.060719999999999996,0.11858905158730157
2020-06-05,0.15076166666666665,0.24833111111111109,0.2582057575757576,0.38479166666666664,0.18309166666666665,0.368985,0.33570625,0.0,0.21515555555555554,0.1113875,0.25467482744107744
2020-06-08,-0.1130925,0.16768999999999998,0.14498257142857146,0.30178571428571427,0.0704371052631579,0.12923607843137255,0.219475,0.2611,0.15304333333333334,0.7906,0.16616491496855482
2020-06-09,-0.08518333333333333,0.03434126984126983,0.4496786666666666,0.18579142857142858,0.013605555555555546,0.11231403846153848,0.42775,0.0129,0.2835338095238095,0.3305416666666667,0.19043969079939665
2020-06-10,0.011962500000000015,0.03479165454545454,-0.15578888888888887,0.15597380952380951,0.10337972222222222,0.018673333333333333,,0.18824999999999997,0.02948125,0.0,0.025743738185425687
2020-06-11,0.07237380952380952,0.04100922077922078,-0.07976833333333333,0.06929222222222223,0.21064,0.08922666666666665,0.2338,0.24584999999999999,0.21306458333333333,0.3182,0.11765419672919673
2020-06-12,0.11055555555555556,0.16799361904761906,0.027370000000000016,-0.029416666666666664,0.0239975,-0.0102825,0.010883333333333337,0.296,0.08187916666666667,0.2732,0.06680186147186148
2020-06-15,-0.021583333333333343,0.0022550649350649363,0.07002851851851852,0.11921875,0.17032571428571427,0.02805821428571428,0.2732,0.20095,0.18420833333333334,0.54005,0.11717719117582755
2020-06-16,0.08809444444444445,0.21815,0.030684375,0.1184,0.09867708333333332,0.15444125,0.0,0.263075,0.265075,0.41805000000000003,0.15718920751633986
2020-06-17,0.12179833333333334,0.17689083333333333,0.0472425,-0.03236,-0.1274625,0.0,-0.6124,-0.04290000000000001,0.053137500000000004,0.0,0.015927880952380954
2020-06-18,0.011561249999999999,0.05241585714285714,0.06834666666666667,-0.021040000000000003,0.3164416666666667,-0.078635,0.0,0.34626666666666667,0.27632500000000004,0.4316,0.11339090608465607
2020-06-19,0.15536666666666665,0.017168222222222224,0.315981746031746,-0.0847375,0.23545416666666666,0.1101,-0.11315,,-0.22693333333333332,0.32135,0.0785199897593446
2020-06-22,0.17502083333333332,0.052345249999999996,0.196975,-0.064625,0.3400083333333333,0.12918888888888888,0.10485,,0.21513523809523813,-0.014683333333333345,0.12655829055059523
2020-06-23,0.20402222222222222,0.24102800000000002,0.02856249999999999,0.1573125,0.003990625000000001,0.20804399999999998,0.07646666666666667,0.0,0.07456666666666667,0.0683,0.1132757905982906
2020-06-24,0.16035454545454544,-0.031948,-0.03400928571428571,0.08500333333333336,0.01970833333333333,-0.050916666666666666,0.0,-0.24695,-0.3763958333333333,-0.1027,-0.05671654925882198
2020-06-25,0.10829777777777778,0.08044880000000001,0.12974,-0.01028685714285715,0.15567083333333334,-0.08201323529411765,0.4019,,-0.42828333333333335,0.0,0.019347086881419232
2020-06-26,0.36275,0.1646535294117647,0.08318888888888888,0.013000595238095242,0.09906166666666667,0.016998148148148148,0.34,0.0191,-0.054025,0.031016666666666675,0.09417096811564132
2020-06-29,0.024442564102564103,0.037683538461538456,0.07797500000000002,0.16995166666666667,0.16871958333333334,0.2645160714285714,0.11315,0.0,0.19183333333333333,0.0,0.10596560986056953
2020-06-30,0.1538904761904762,0.06661,0.12735583333333333,0.03491928571428572,0.21603333333333333,0.18286833333333335,0.17020000000000002,0.3609,0.39919,0.17,0.15809670386904762
2020-07-01,-0.0343,-0.08388240259740258,0.05932916666666667,-0.30234999999999995,0.31709861111111115,0.26006111111111113,0.10115,0.0,0.18099999999999997,0.176,0.06680977739580682
2020-07-02,0.06060833333333334,0.15829866666666667,0.17867757575757576,0.07885,0.16365833333333332,0.039703125,0.0,-0.064,0.295125,0.8074,0.1558685535037879
2020-07-06,0.04434400000000001,0.033620809523809525,0.1387552380952381,0.035557500000000006,0.10193457142857143,-0.00019727272727272925,-0.11442500000000001,-0.1591,0.07069805194805195,0.24378961352657003,0.055040694499341236
2020-07-07,0.08076000000000001,0.16836272727272728,0.026189285714285717,0.06437500000000002,0.12016666666666667,-0.02622857142857142,0.0,0.48385,0.35015,-0.1796,0.09760493423243424
2020-07-08,-0.1278375,0.17009666666666667,0.5859,0.25695,0.18671488095238095,0.134395,0.5719,-0.743,0.030240000000000003,-0.09633611111111111,0.09684772657450078
2020-07-09,0.21056249999999999,0.08616750000000001,0.24053750000000002,0.07008333333333333,0.044638888888888895,-0.019644444444444426,0.0,0.0,0.1812904761904762,0.17556666666666665,0.10451614823348696
2020-07-10,0.0,0.00017714285714286044,0.17794666666666667,0.16385999999999998,0.23717454545454544,-0.10292380952380953,0.0,0.0772,0.04683333333333333,0.36819999999999997,0.11066001082251081
2020-07-13,0.09652222222222222,0.16700771428571426,0.44849999999999995,0.09264133333333333,0.037777500000000006,0.17143333333333333,0.0,0.0,0.32982500000000003,0.020249999999999997,0.1446731316137566
2020-07-14,0.04039642857142857,0.09137023809523809,-0.0258,0.013174809027777772,0.26294999999999996,0.200318,,0.0,0.1764,0.2732,0.13592503680235535
2020-07-15,0.083975,0.12972628571428574,-0.13835833333333333,0.36742591304347827,0.399875,0.21730999999999998,,0.014283333333333334,0.135525,0.529,0.19014223511143588
2020-07-16,0.20304166666666668,0.195139126984127,0.10952500000000003,-0.04577525252525253,0.246635,0.0036750000000000003,0.0172,,-0.008471666666666655,0.142975,0.10499896698073169
2020-07-17,-0.25880000000000003,0.11984222222222222,0.0409,-0.013329761904761903,0.043558333333333324,0.1460125,0.0,,0.010219999999999995,0.3197,0.0680967998866213
2020-07-20,0.06828333333333332,0.062139177489177494,0.03280944444444446,0.0724952380952381,0.25099166666666667,0.293580303030303,0.0,0.0,0.16713423076923076,0.0131,0.09625734783734784
2020-07-21,0.17599666666666666,0.22701229813664597,0.3279263003663004,0.16736190476190477,0.2214125,-0.016821428571428577,,0.17238,0.23766,0.1495,0.20619222149227584
2020-07-22,0.09405,0.085844,0.18453,0.04424791666666666,0.6313666666666666,-0.06476111111111109,0.2997,0.14934999999999998,0.2235722222222222,,0.16747816666666668
2020-07-23,-0.19865416666666666,0.0738919871794872,0.027800000000000005,0.010518333333333334,-0.06659999999999998,0.2657075,0.030392500000000006,0.148,0.30353703703703705,0.15332500000000002,0.06756993983355826
