date,combined_equal_weight,combined_min_variance,combined_max_sharpe,combined_risk_parity,combined_hrp,equity_equal_weight,equity_min_variance,equity_max_sharpe,equity_risk_parity,equity_hrp,crypto_equal_weight,crypto_min_variance,crypto_max_sharpe,crypto_risk_parity,crypto_hrp,equity_max_sharpe_tilt_vader,equity_max_sharpe_tilt_finvader
2021-02-02,0.02165809971638538,0.006847378855246987,0.038000565002936006,0.0183676962149421,0.01553838789344176,0.017461368582400643,0.006847123819890176,0.022770407569489122,0.015519408318118825,0.013706722923957712,0.042433276503177984,0.033189396736233855,0.0765838192692905,0.04265064822809827,0.04475776154213613,0.02247943531189376,0.022225694714903266
2021-02-03,0.009589675205373672,-0.0034102761466058428,0.017630756220525963,0.0040733800229631615,-0.0020749607752019246,0.001869028892936623,-0.003410106123694286,-0.011479655503575801,-0.001746739385574805,-0.0032920645509621526,0.04689380394391243,0.04219147150376054,0.06379673770117408,0.04765720349293389,0.05010591232044596,-0.009790570978937527,-0.009601290646560576
2021-02-04,0.00366481347617488,0.002022713899096354,-0.012978044842467153,0.0038224201190651197,0.0043895577647474916,0.009279172224145423,0.002022547321677921,-0.007304259150527384,0.007410576030400896,0.006915432031648238,-0.022295607178778383,-0.019937561311228768,-0.02605577156124747,-0.02254340885939346,-0.023763141585978288,-0.008494007970266245,-0.009072422053341841
2021-02-05,0.020351550259225547,0.01451598705404949,0.032315048005196564,0.01702296346332508,0.011767140667183366,0.006292140440644191,0.014515864634725185,0.0029496532937457777,0.007767168270136394,0.00852887350637566,0.08746080262147411,0.06741127441382427,0.09223339482743548,0.08449130543542888,0.08121700842159607,0.002036882377373048,0.0018099166310067498
2021-02-06,,,,,,,,,,,0.02757191105099962,0.006682831885499412,0.04268866489617094,0.024639623171390346,0.019330530668870246,,
2021-02-07,,,,,,,,,,,0.00019944480526961142,-0.0048443870127629005,-0.0011770653498354173,-0.0010988977169501478,-0.005155380534450872,,
2021-02-08,0.02566129467818855,0.0029259610927184583,0.06697869667486164,0.01956043614203188,0.011864081210548546,0.013472894033687228,0.0029258941694862966,0.021572259763462966,0.010246720989774298,0.007691360902397807,0.07760565153646581,0.12467687717424233,0.09153851960554271,0.08389185191291804,0.09160451385868498,0.022225350230286288,0.02264713153578889
2021-02-09,0.010060418581111223,-0.0013964236622931053,-0.001980389383972111,0.00649587412288541,0.0032566577021298383,-0.0028566363844635123,-0.0013961514691257532,-0.018525714886263943,-0.002885906225125778,-0.002051487256870842,0.0625844262586896,0.0712001688249498,0.014079932113775588,0.0627226862265383,0.06267774335650077,-0.015480256856865838,-0.015053700167513031
2021-02-10,0.01121330356879997,-0.0067591245196107225,0.0023928316512242527,0.00626559060677737,0.0007766640499194278,0.0018380613809191849,-0.006759119099101591,0.0006547818396748593,0.00028810232391844864,-0.0007559680864249404,0.05518613757971102,0.004231300403143677,0.06936665658952822,0.04773843496552922,0.03977161021264065,0.0023575213139332644,0.0025523243505544257
2021-02-11,0.014923915982378794,-0.004556487317461118,0.035114284313000454,0.01061234768147645,0.005003250828685369,-0.0011448702812422444,-0.004556609063774697,4.630673086745973e-05,-0.0013021069496044239,-0.0008781898437551712,0.07265675787478859,0.11813811670544405,0.033534759520241,0.07542986471572287,0.0837259995995813,0.001845998268940904,0.0024175644162513386
2021-02-12,0.013922858758989996,0.004269161645082224,0.03030815079770933,0.010194741794314368,0.005539783209078891,0.00456925706778937,0.004269134909117091,0.0024615914386956527,0.003980749445654631,0.003366503649514521,0.04505755537995469,0.006655962001295347,0.024654932636126024,0.04039649534790089,0.03488184627121978,0.001490326679869629,0.0012782347054202609
2021-02-13,,,,,,,,,,,0.09119036415089898,0.11640494214419425,-0.006822392592634482,0.09190687287221125,0.09290255530738659,,
2021-02-14,,,,,,,,,,,-0.03338887802924259,-0.023762798748133005,-0.019858321393288438,-0.03094874942639498,-0.03314703525207905,,
2021-02-15,,,,,,,,,,,-0.043090762430210004,-0.06027765150425705,-0.010351195369200903,-0.04379909556506021,-0.04729494451811268,,
2021-02-16,0.0008342773644169567,-0.009592552163814504,0.003270116725089123,-0.0019392897059053804,-0.004147473823361506,0.0013897038414903639,-0.00959250075648672,-0.004660642798222081,-0.002256787267706811,-0.0040167851940687786,-0.0008328998028954643,0.008592391197050103,0.009079299780557616,0.0005705863382223812,0.0026988319277202024,-0.0024136964326062003,-0.001905706686866352
2021-02-17,0.011514209321954762,0.006626576267619197,0.014556885218379221,0.009171159611663822,0.005692979825711129,0.0025314182146181355,0.006626587467536257,-0.011879957586529873,0.0026176931746052373,0.0031736269264451625,0.04158977278900458,0.048495252350595125,0.03808552819630364,0.04312342391414947,0.04545774390047921,-0.012738685735633382,-0.013211810035275197
2021-02-18,-0.004112435878182396,-0.00968956162497051,0.0024879660820809417,-0.0034107169904953427,-0.004109064831624729,-0.006636366116092682,-0.009689556108018181,-0.000100693947297124,-0.00497696616888979,-0.005001715735747578,0.002780592962763937,4.856943495216287e-05,0.020679496110142116,0.0022319887740092775,0.0033854106136532976,-0.000609914829827369,-0.000890663412268946
2021-02-19,0.012920433262515876,-0.007725310669591687,0.02607929153744208,0.007559161525377592,0.0013318003413105954,0.001755214269742609,-0.007725375729947759,-0.0023639536915664636,-0.0013691648440400917,-0.0037436656021429186,0.046367194161633624,0.07338409915809282,0.034107227423924205,0.048998343444688015,0.05272786119187075,-0.001260987033264963,-0.0008976269932490574
2021-02-20,,,,,,,,,,,-0.0037433658906487997,-0.025372088867428547,0.04628184465556293,-0.006075227198229154,-0.010706002446375516,,
2021-02-21,,,,,,,,,,,0.019545595987077766,0.030348543811417994,0.005567151930499415,0.020397016511339967,0.02038751069235134,,
2021-02-22,-0.013189509394386349,0.0014211474926157765,-0.04157673362761371,-0.01055380417006205,-0.006154480765924124,0.0031514621982570985,0.001421356492952584,-0.01670640665455138,0.0009576310171511281,-4.413114929415087e-05,-0.06251218887363905,-0.07592856874922325,-0.04780291663612386,-0.06413159016822129,-0.06635268447417686,-0.017429662642621892,-0.017559401480795583
2021-02-23,-0.0364204980956256,-0.006679786320535673,-0.07519394099742335,-0.026743625125651486,-0.013695515883416309,0.0007040167077609853,-0.00667972177009832,-0.011399764950211656,-0.00038672879188068453,-0.0012621440371263421,-0.1560759242388678,-0.14863442582139502,-0.12242674117248276,-0.15432393734586153,-0.1527578370157949,-0.01156719104158746,-0.011701422446463876
2021-02-24,0.02185891301140051,-0.0005828516077557727,0.02212766921341701,0.015511169307361131,0.008401218348379667,0.016122034613694283,-0.0005827894621173696,0.014859171654440072,0.010870503633733217,0.007342963588579353,0.04698911565310232,0.03572827950881516,0.053218604854514746,0.04512753381110239,0.044800657307683026,0.01578346007062947,0.016381230934402986
2021-02-25,-0.02519018638808798,-0.008848297439155333,-0.05213039538573008,-0.021626444352693633,-0.016700835250435437,-0.019177178544150526,-0.008848191390393646,-0.03146826945638388,-0.016775434646903988,-0.015075822897557802,-0.04345198003271488,-0.05910497348122813,-0.03935504777399693,-0.045004073039793674,-0.04817502251328089,-0.03519857981003384,-0.036307510219873704
2021-02-26,-0.007920962386525426,-0.017522350410980072,0.006890606084971268,-0.010423034113316368,-0.012701841956032625,-0.013518257118032433,-0.017522546275584184,0.003306405092806653,-0.01364356948790832,-0.013819780963255389,0.020954801133944784,-0.01658720853860517,0.04773815067844419,0.015901784440423623,0.009260728352559696,0.005328855810168036,0.005564785494731245
2021-02-27,,,,,,,,,,,0.03707054103927272,0.017469485770480284,0.03690997177895965,0.03390822907788191,0.0316508202354212,,
2021-02-28,,,,,,,,,,,-0.03878448741791682,-0.0373661708469341,-0.02577407821129892,-0.03817653221751649,-0.037720996954505676,,
2021-03-01,0.027648109503017666,0.009048491510200039,0.03350051133661208,0.023485983088056724,0.01858215511793425,0.019963326496913784,0.009048188894651678,0.0185891726848683,0.018045831870860535,0.01648184375565824,0.06607202453353705,0.0767919496955848,0.053082239295087576,0.06787448659983622,0.06744955826118437,0.01822692737397429,0.018069641729361305
2021-03-02,-0.005051223358201522,0.004953415955132686,-0.016883366751069995,-0.0032222966986967735,-0.0016859221775299615,-0.002806234801394803,0.004953376355123447,-0.008838012370781013,-0.0016410762389615773,-0.0007635241637986914,-0.0157906759639014,-0.020879093329176673,-0.03814545174163949,-0.016002999514876326,-0.01931555656684102,-0.009792665619483443,-0.009648601293073458
2021-03-03,5.691690167493411e-05,-0.012821639427684427,-0.0029721922084638185,-0.004294340143314087,-0.009015770937357788,-0.00686562246203485,-0.012821375577041976,-0.023189765538851024,-0.009579390768190994,-0.009933852606886536,0.03360946653570951,0.04329309856123359,0.02452253387304836,0.035098354729930406,0.03596331931158346,-0.02550259958960549,-0.026587795894588054
2021-03-04,-0.008937843035586902,-0.0036176924104358394,-0.0314379622340084,-0.008538044889410326,-0.008217280898535104,-0.00767822301159603,-0.0036175330978062852,-0.02091835779694491,-0.007994541453594562,-0.007615682561467584,-0.014803966327147297,-0.012003481533314016,-0.051348979231468986,-0.015200902036348803,-0.017449961058925878,-0.022612505069060384,-0.02335309910015616
2021-03-05,0.012893922421377215,0.015060392418632669,0.015651923727355674,0.014036015702266055,0.016173834734007804,0.017818035114266734,0.015060522543614199,0.013965642751320236,0.017280648843302892,0.017337136352271975,-0.010203817225251927,-0.00692840351574468,0.018004748441974826,-0.009526629827855689,-0.0071036737656915636,0.0123694273153573,0.011187122274327317
2021-03-06,,,,,,,,,,,0.010593244266252348,0.008425950659619087,-0.00028329173675792005,0.010752013210277996,0.011520792679928988,,
2021-03-07,,,,,,,,,,,0.02901243583316227,0.03576537317718234,0.029094940372311452,0.030147359415097046,0.030874366019926547,,
2021-03-08,0.005139067160578568,-0.004848248801469891,-0.01113233848427935,0.0031156247220899456,0.0008426231319876333,0.002415640111810529,-0.0048477596214174445,-0.02410910734738842,0.0009067926588572179,0.0008158122351759381,0.018834782666280483,0.02017150247582367,0.015576506594058783,0.019264604185851835,0.01956661079872743,-0.027601414089680438,-0.02877803917457099
2021-03-09,0.012274318469443256,0.006834462220133051,0.0314843844417189,0.011289572098629923,0.009830555633640641,0.005985780768517135,0.0068342180691196895,0.02001350407439942,0.00736520099320248,0.00668809242690014,0.04192374196527224,0.041951795846739845,0.049646602836471244,0.042007887934152194,0.042249169490023816,0.024279983081660725,0.025856775716960566
2021-03-10,0.0033894337117149217,0.00898053838702786,-0.003818074263770158,0.0043274296942167525,0.006370747580490321,0.0101448846756299,0.00898062609870526,0.0015739986023570306,0.008536291975266008,0.008913404508709324,-0.027403279685151584,-0.012222804054423695,-0.016334729751517573,-0.024972400580079726,-0.024077322039203056,-3.908257083932824e-05,-0.0009361016196641541
2021-03-11,0.004440027839439725,5.567477866805432e-05,0.01460091186685728,0.004110341143513772,0.004101492537793858,0.004733695242030586,5.5448166998687816e-05,0.019297293464109966,0.004232262990895408,0.003762367992855704,0.003336652293026067,0.014332564560654005,0.013561354807084276,0.0050022640777944065,0.006967670206195388,0.02154450786581856,0.022538040612499345
2021-03-12,0.002929897796534287,0.004941990711405315,-0.009196594117802147,0.003672311965494557,0.004700863634587067,0.007321322908661966,0.004942129606796736,0.006463495262227102,0.006416228852446774,0.005762547029815683,-0.017533039571117803,-0.015337674874258383,-0.035049799192074044,-0.016211716483892528,-0.014634160387740833,0.004493646567952474,0.003581459013849669
2021-03-13,,,,,,,,,,,0.0791083264789216,0.07843406395776767,0.06828934814264954,0.07888024719598025,0.07602251485978802,,
2021-03-14,,,,,,,,,,,-0.04867514984860219,-0.041956580020022644,-0.03548096137218948,-0.04788077237731864,-0.045738533607729254,,
2021-03-15,-0.0020005157583132334,0.013588964446804174,-0.021614193944203934,0.0022784548389420617,0.006124335523634734,0.005322672463124853,0.01358920707043669,0.0017730786448205602,0.007478702807693677,0.00753570660959023,-0.03807021569809843,-0.04169401029505859,-0.04124674696775463,-0.03916847776729268,-0.039470812263385,0.0036709157539655136,0.004474757259645232
2021-03-16,0.005728843658630815,0.005306527269702271,0.029108919673029584,0.005832805465482123,0.005572471066164121,-0.0006629149901878921,0.005306385968917817,0.0014121530262146166,0.0020192646699289884,0.0030204879174915273,0.037192086454468046,0.028093999035360005,0.07185260317198314,0.035343209535637986,0.03560135286832786,0.0024887749994413617,0.003196754716528424
2021-03-17,0.007090152205412339,-0.008632615364069554,0.02196975931248423,0.0035988225523897683,7.527464615145814e-05,0.0024525274775814045,-0.008632664330820392,0.00024055570589174603,0.0002565410326320302,-0.001971246654000555,0.02904080962540587,0.030864963255210237,0.05608715869609076,0.029124883210055,0.03100416255216321,-0.0004211512138261129,-0.0009958051129346267
2021-03-18,-0.014963008000333112,-0.0074058573215980035,-0.02453139150591231,-0.012576678969459906,-0.010289865940656668,-0.013330223758688135,-0.0074056048220035925,-0.016297906995207737,-0.011489956416882469,-0.010093698104801145,-0.022216277961206336,-0.017525638674264363,-0.04796124527285284,-0.021702908093050234,-0.02460112369006116,-0.018205520509975415,-0.018688403918906325
2021-03-19,-0.000865548652200023,-0.0021486877864913953,0.008144786725797874,-0.0015203920207192349,-0.0024229476695955907,-0.004960196790008944,-0.0021491054294322538,-0.002717999377121193,-0.004212677091832141,-0.004538901900550363,0.018726672040966733,0.02364905808523953,0.024086756296448485,0.019039898122268722,0.019627938628592398,-0.0007818821902833926,2.596701509537504e-05
2021-03-20,,,,,,,,,,,0.018628799989579697,0.017025679530456327,-0.02346850885753774,0.017646335604991202,0.013556777335853285,,
2021-03-21,,,,,,,,,,,-0.015429281330189195,-0.008182167020056657,-0.014762564205376251,-0.014678462834697602,-0.013731603609474164,,
2021-03-22,-0.0009142788616752393,0.008724897403556177,-0.01648335158498473,0.0022163747227226392,0.006205397271560704,0.005318652811677227,0.008725026267794953,0.011320344420871608,0.006642217203943318,0.007517672194291486,-0.029572436912092933,-0.03878411882235135,-0.05538535956520318,-0.031207228296544678,-0.034135035268537686,0.012294437004585861,0.012493953377573929
2021-03-23,-0.005798140521023983,-0.00035064002541730296,-0.002849710426477041,-0.004533667739509447,-0.0038884915471277906,-0.008369492885778741,-0.00035062155623237024,-0.0115673162134153,-0.005990604128515037,-0.004645684518531636,0.006650384194363035,0.0047133036904893795,0.0045045303594460845,0.006282319016864655,0.006681174431560629,-0.010896103053873809,-0.010262111624687362
2021-03-24,-0.014092748822480282,-0.00594634684857125,-0.022255743548044937,-0.011433890475822805,-0.008151307288796789,-0.0030626418984172673,-0.005946286503845346,-0.011613006339742426,-0.004313863601731737,-0.004271121391559229,-0.06784182680350045,-0.05616071412322229,-0.04253056618149009,-0.06595378317633742,-0.06263225000418192,-0.013948010962545,-0.01498294211391785
2021-03-25,0.005947801689248596,0.0022525099606219164,0.004320964396819629,0.0052011610204701535,0.005138723615335059,0.007372562002828899,0.0022525236057623897,0.0046588892534488655,0.00607776160157255,0.005872318357092544,-0.001349093973745958,-0.009223321279336375,-0.0015803879774959116,-0.0026430049491122376,-0.0034433805137034333,0.0034415239483605777,0.002679689134658871
2021-03-26,0.03065124167451566,0.017501086811423396,0.04680157809420553,0.02697711416019411,0.023208211274454972,0.019572563755066646,0.01750088965156079,0.02475991328833757,0.019403646500982794,0.018769137687463813,0.08868512965287728,0.09378874603924679,0.07806545462992259,0.08869451830821909,0.08593027937196793,0.024726813116713216,0.024672809040639766
2021-03-27,,,,,,,,,,,-0.0087706271147906,-0.0016361254372169367,-0.0028881092864154866,-0.007559854288685578,-0.005766525832881245,,
2021-03-28,,,,,,,,,,,0.003023007594352543,-0.0001637283186592608,0.0037663055744808246,0.002309316922563494,0.0022305837848845484,,
2021-03-29,0.007361535872945589,0.010937562172160496,0.012151923735100587,0.007388627777955269,0.007001430132089951,0.001166862291467606,0.01093754405316522,0.0038327700250792144,0.003467029603804493,0.004862487854011442,0.038142830540906496,0.03573652130715852,0.030568076270747545,0.03825878531987922,0.03877455644446878,0.003902772921876498,0.004061164694978311
2021-03-30,-0.0003770868341113976,-0.009575316882765281,0.006538462068281074,-0.002958923881843666,-0.005490522395288981,-0.0033567374259093805,-0.009575266421336465,0.00033349965132982375,-0.0052075091066547475,-0.005946343496340807,0.013792468763032374,0.018787335590479334,0.014205076807399304,0.014503464959801655,0.014889873753837607,-0.0008096039111320445,-0.0013056372761584007
2021-03-31,0.011821586274491263,0.0009786746608030986,0.0004998060619816709,0.008753380606105796,0.0033522392153860795,-0.0011654710318684406,0.000978674922005544,0.006891047457253809,-0.000541663570981187,-0.000749955100016182,0.07476771195515644,0.10168357492278168,0.001452355319552059,0.07624072183177592,0.06987640826088012,0.00858685362698958,0.008914116923248753
2021-04-01,0.01467257875786394,0.007238112953127031,0.001757844467439402,0.012256462758262998,0.010871848373925993,0.011919235422437929,0.008318864535830455,0.009074537815375533,0.01115072721272582,0.009883170057159059,0.02843929543499401,0.007754985464325268,-0.002261075694225215,0.0256511823663588,0.01896006941733684,0.00955170963065572,0.009616770006419997
2021-04-02,,,,,,,,,,,0.05440933458347258,0.04346488889112621,0.02677868550704733,0.05253196001055111,0.0465562468774456,,
2021-04-03,,,,,,,,,,,-0.05376361413632989,-0.03236737856697109,-0.01626512264100116,-0.05121732231581651,-0.04610365530266351,,
2021-04-04,,,,,,,,,,,0.08312106981173764,0.08063408782919185,0.05188095446766287,0.08180852461666899,0.07186472554520092,,
2021-04-05,0.023279357597136993,0.011750374812472618,0.004834504627861526,0.01704967367804727,0.012820799699021708,0.005152482779723814,0.011338643307439514,0.0031002136000448572,0.008099219655180241,0.009449306972439085,0.11225292552187854,0.05971838164972158,0.01744350095200946,0.10114983678040548,0.09087270884770132,0.0031033416472327686,0.003354651731728171
2021-04-06,0.0075876663480071585,-0.0007846952083497638,-0.0050565707143315625,0.004119542451957751,0.0018883386456262504,0.00029015905144857827,0.00035468806835509684,-0.0002843234623863143,0.0005106673829192735,0.0005154825439183953,0.036142698558448594,0.01168469105204153,-0.008785892530399764,0.031574048184211924,0.03054686878503527,0.00015632480100372516,-0.0002900945620256301
2021-04-07,-0.01604906034533606,-0.0020664761617345657,-0.018734324616091032,-0.00911355991978896,-0.005340736605329325,-0.0009851625251715208,-0.0008908750032570398,-0.0028059422247060884,-0.0012288596117860648,-0.0013811591904116188,-0.08315578674027278,-0.058932437382819065,-0.062028183027836754,-0.0789299062253965,-0.07222609534226405,-0.0025058122302031834,-0.002487692025270646
2021-04-08,0.010903703340729359,0.0005881666139679184,0.018500621394682733,0.005538719722552344,0.0009639760268937346,-0.0011896458588349858,-0.0007164187183775806,0.002612118805552394,-0.001021150420136447,-0.0009112619461374716,0.07009089363991487,0.0628815489321639,0.05333196724320895,0.0680461420450949,0.06404414461529717,0.002968035019811628,0.0026526715685735716
2021-04-09,-0.002921046595518197,0.003023557907147556,0.001082929508892991,-0.00033945095879861525,0.0024860778293665474,0.002584947891170619,0.0036112715501202914,0.005590620107946888,0.002691407783847709,0.0035176499441482486,-0.028058323803886127,-0.0230572750514729,-0.014243095085782448,-0.026818111219203418,-0.02467357784537436,0.005176749561849728,0.0053249817394549715
2021-04-10,,,,,,,,,,,0.11626167171656937,0.0829340166682745,0.031405854497436846,0.10862251608092355,0.10318209672249315,,
